rank,phd_school,phd_country,n,n_dest,score,D,T,R,I,is_prestigious,retention_rate,uplift,intl_rate,self_ret,pct_tenure_track,pct_permanent_research,pct_industry_senior,pct_government,pct_industry_entry,pct_postdoc,pct_further_education,pct_unknown
1,massachusetts institute of technology,us,126,95,100.0,0.5290676720929035,0.8191037477631947,1.0,0.638095238095238,True,0.3968253968253968,-0.19521744995730617,0.29365079365079366,0.0,63.5,1.6,1.6,7.1,0.0,3.2,4.0,19.0
2,london school of economics department of economics,gb,26,24,95.88,0.4524123814927666,0.7801988515962267,1.0,0.8615384615384616,True,0.7692307692307693,0.21214986835361993,0.6153846153846154,0.0,65.4,0.0,3.8,3.8,0.0,3.8,3.8,19.2
3,the university of chicago,us,26,24,95.34,0.4449686467212748,0.7747640689875311,1.0,0.8846153846153846,True,0.8076923076923077,0.19898018375790372,0.5,0.0,57.7,0.0,3.8,15.4,0.0,0.0,3.8,19.2
4,university of california san diego,us,34,31,94.95,0.4365737105155666,0.7849842069153042,1.0,0.8764705882352941,True,0.7941176470588235,0.1578274499966822,0.4411764705882353,0.0,67.6,0.0,0.0,2.9,0.0,5.9,5.9,17.6
5,"university of california, berkeley",us,65,56,93.65,0.5037393182264562,0.7998723196873698,1.0,0.64,True,0.4,-0.11987078527794537,0.36923076923076925,0.0,63.1,1.5,1.5,9.2,0.0,7.7,9.2,7.7
6,university of california los angeles,us,32,32,92.77,0.4460052207777423,0.7853682148735851,1.0,0.8125,True,0.6875,6.505137475631972e-05,0.71875,0.0,65.6,0.0,0.0,6.2,0.0,9.4,3.1,15.6
7,boston university,us,91,83,92.77,0.4791191129266956,0.7773797042651029,1.0,0.7428571428571429,True,0.5714285714285714,-0.04193792817369446,0.6813186813186813,0.0,56.0,3.3,0.0,4.4,0.0,13.2,4.4,18.7
8,university of rochester,us,56,53,92.31,0.46788422805481705,0.8005150943871898,1.0,0.7107142857142857,True,0.5178571428571429,-0.12313944078818051,0.5892857142857143,0.0,66.1,0.0,1.8,7.1,0.0,7.1,8.9,8.9
9,princeton university,us,111,94,88.99,0.4855575771869451,0.8006805127742475,1.0,0.6054054054054054,True,0.34234234234234234,-0.1986401712606376,0.40540540540540543,0.0,57.7,2.7,1.8,9.0,0.0,8.1,3.6,17.1
10,university of texas at austin,us,39,37,88.89,0.43122412609863814,0.7786296131089225,1.0,0.8,True,0.6666666666666666,0.06263117764789611,0.48717948717948717,0.0,61.5,0.0,0.0,10.3,0.0,5.1,7.7,15.4
11,university of california davis,us,66,60,87.98,0.44387391919167085,0.7963854322491446,1.0,0.7090909090909091,True,0.5151515151515151,-0.0722246429014275,0.3939393939393939,0.0,65.2,0.0,0.0,0.0,1.5,7.6,1.5,24.2
12,university of chicago,us,130,109,87.32,0.4988565804454945,0.8115943144895096,1.0,0.5153846153846154,True,0.19230769230769232,-0.28016992000942464,0.38461538461538464,0.0,60.8,3.1,3.1,3.8,0.8,9.2,3.1,16.2
13,university of minnesota system,us,26,26,86.91,0.4055485446905137,0.7965031994223137,1.0,0.7923076923076924,True,0.6538461538461539,0.1292369263188649,0.34615384615384615,0.0,73.1,0.0,0.0,7.7,0.0,0.0,7.7,11.5
14,university of toronto,ca,53,46,86.04,0.49173372324354575,0.7820431119647455,1.0,0.5811320754716981,True,0.3018867924528302,-0.20232140487077,0.5471698113207547,0.0,62.3,0.0,0.0,1.9,0.0,13.2,1.9,20.8
15,"university of california, los angeles",us,15,14,85.87,0.43309548804721915,0.7368327763836122,1.0,0.84,True,0.7333333333333333,0.21672052244113788,0.5333333333333333,0.0,46.7,0.0,0.0,20.0,0.0,6.7,0.0,26.7
16,yale university,us,126,109,85.58,0.478679732337445,0.8242407340645646,1.0,0.5095238095238095,True,0.18253968253968253,-0.34274547453889026,0.40476190476190477,0.0,65.9,1.6,0.0,6.3,1.6,5.6,4.8,14.3
17,university of pennsylvania,us,110,100,84.13,0.48315107765414694,0.7991472859494341,1.0,0.5309090909090909,True,0.21818181818181817,-0.2590846359118628,0.4636363636363636,0.0,60.0,1.8,0.0,7.3,0.9,6.4,4.5,19.1
18,university of california berkeley,us,129,114,83.35,0.4738790140908578,0.7922090414323921,1.0,0.5581395348837209,True,0.26356589147286824,-0.23512810795761208,0.4496124031007752,0.0,58.1,1.6,1.6,7.8,0.0,7.8,7.0,16.3
19,northwestern university,us,76,67,83.2,0.462868443908234,0.773324449723192,1.0,0.6289473684210527,True,0.3815789473684211,-0.14607468600333806,0.5131578947368421,0.0,56.6,1.3,2.6,3.9,0.0,11.8,6.6,17.1
20,university of wisconsin madison,us,77,75,83.16,0.4373677930536289,0.7833932698291385,1.0,0.6727272727272727,True,0.45454545454545453,-0.08702710315740486,0.42857142857142855,0.0,55.8,5.2,2.6,5.2,1.3,7.8,7.8,14.3
21,ucla,us,15,15,82.87,0.3859944198523214,0.7511184906693266,1.0,0.88,True,0.8,0.14807807373456394,0.4666666666666667,0.0,53.3,0.0,0.0,20.0,0.0,6.7,0.0,20.0
22,stanford university,us,138,119,81.39,0.4908686266703499,0.7812604251482685,1.0,0.5043478260869565,True,0.17391304347826086,-0.3205984797084458,0.427536231884058,0.0,58.7,0.7,2.2,2.2,1.4,5.8,8.7,20.3
23,stony brook university,us,27,27,80.92,0.36259820188054676,0.7976414292218388,1.0,0.8,True,0.6666666666666666,0.10171379585420648,0.6666666666666666,0.0,66.7,7.4,0.0,3.7,0.0,11.1,0.0,11.1
24,university college london,gb,54,48,80.74,0.48787878276827,0.7721506374787356,1.0,0.5222222222222223,True,0.2037037037037037,-0.30573716221504654,0.7592592592592593,0.0,53.7,1.9,5.6,5.6,0.0,9.3,3.7,20.4
25,harvard university,us,155,125,80.73,0.49271683976799163,0.7790808409910082,1.0,0.49290322580645163,True,0.15483870967741936,-0.33766555405876975,0.4258064516129032,0.0,55.5,1.9,2.6,3.9,1.9,6.5,7.7,20.0
26,university of pittsburgh,us,47,45,80.3,0.39713411998387516,0.8155096593048721,1.0,0.6553191489361703,True,0.425531914893617,-0.07889887987676414,0.425531914893617,0.0,72.3,4.3,0.0,0.0,0.0,2.1,6.4,14.9
27,ohio state university,us,62,56,80.25,0.4477854558079079,0.7754774045539808,1.0,0.6129032258064516,True,0.3548387096774194,-0.12917128946460033,0.6935483870967742,0.0,59.7,1.6,1.6,0.0,0.0,11.3,4.8,21.0
28,pennsylvania state university,us,65,61,80.07,0.43195611371580334,0.7845782020403108,1.0,0.6307692307692307,True,0.38461538461538464,-0.15220152239267198,0.5692307692307692,0.0,60.0,1.5,4.6,1.5,1.5,12.3,7.7,10.8
29,university of british columbia,ca,44,40,80.05,0.44667388123325397,0.8138929245847879,1.0,0.5227272727272727,True,0.20454545454545456,-0.22854597373233698,0.6818181818181818,0.0,72.7,0.0,0.0,2.3,0.0,9.1,2.3,13.6
30,brown university,us,68,64,79.64,0.45255945797442415,0.7470357633343913,1.0,0.6558823529411765,True,0.4264705882352941,-0.112842893834737,0.5441176470588235,0.0,50.0,0.0,1.5,5.9,0.0,14.7,4.4,23.5
31,johns hopkins university,us,41,40,79.44,0.4105914927024159,0.7965433962856792,1.0,0.6487804878048781,True,0.4146341463414634,-0.11165817860810162,0.4878048780487805,0.0,58.5,4.9,4.9,9.8,2.4,7.3,4.9,7.3
32,university of wisconsin–madison,us,44,42,78.04,0.44090752216243345,0.7295179245847879,1.0,0.7,True,0.5,-0.07153085420972138,0.45454545454545453,0.0,43.2,4.5,2.3,2.3,4.5,13.6,4.5,25.0
33,university of london,gb,18,18,78.0,0.36720185412086176,0.7562933466691164,1.0,0.8333333333333333,True,0.7222222222222222,0.13785218909669789,0.6666666666666666,0.0,66.7,0.0,5.6,0.0,0.0,5.6,16.7,5.6
34,university of illinois urbana-champaign,us,34,32,76.94,0.4167931313856296,0.7488730958041931,1.0,0.7,True,0.5,-0.07171058252319906,0.5,0.0,50.0,2.9,2.9,2.9,0.0,14.7,0.0,26.5
35,university of michigan,us,95,82,76.72,0.46550825295116377,0.7794708449863167,1.0,0.49473684210526314,True,0.15789473684210525,-0.27493305854967887,0.28421052631578947,0.0,54.7,3.2,1.1,7.4,0.0,7.4,5.3,21.1
36,cornell university,us,122,111,76.36,0.4498024040101635,0.7847827265734256,1.0,0.5180327868852459,True,0.19672131147540983,-0.3013319425483061,0.45081967213114754,0.0,55.7,1.6,3.3,4.1,2.5,10.7,4.9,17.2
37,columbia university,us,74,67,76.29,0.4613225173019134,0.7695653954619832,1.0,0.5216216216216216,True,0.20270270270270271,-0.29730452605832747,0.5135135135135135,0.0,51.4,2.7,2.7,10.8,0.0,8.1,6.8,17.6
38,university of amsterdam,nl,25,25,75.53,0.4362898560485151,0.7108699371872539,1.0,0.712,True,0.52,-0.0605323384379759,0.6,0.0,36.0,8.0,8.0,4.0,0.0,24.0,12.0,8.0
39,"university of maryland, college park",us,27,27,75.51,0.38760616159703976,0.7572158973069453,1.0,0.7333333333333334,True,0.5555555555555556,-0.011615604683931802,0.3333333333333333,0.0,48.1,3.7,3.7,11.1,3.7,7.4,0.0,22.2
40,university of oregon,us,21,21,75.5,0.3094700954947148,0.8424182237421081,1.0,0.7428571428571429,True,0.5714285714285714,0.013084391108308446,0.047619047619047616,0.0,95.2,0.0,0.0,0.0,0.0,4.8,0.0,0.0
41,purdue university,us,80,66,75.3,0.4355354425842123,0.7633914717342642,1.0,0.5875,True,0.3125,-0.2173837429267605,0.3875,0.0,50.0,0.0,5.0,5.0,2.5,17.5,1.2,18.8
42,university of illinois at urbana-champaign,us,37,35,75.28,0.3974066812519216,0.7620903012881829,1.0,0.6918918918918919,True,0.4864864864864865,-0.04245969234492958,0.5675675675675675,0.0,56.8,0.0,2.7,5.4,0.0,13.5,5.4,16.2
43,washington university in st. louis,us,16,15,75.19,0.3820853917984266,0.7594207548174007,1.0,0.7375,True,0.5625,-0.025473102742532727,0.6875,0.0,68.8,0.0,0.0,0.0,0.0,6.2,6.2,18.8
44,london school of economics and political science,gb,61,57,74.81,0.47368893523052535,0.7375203354744004,1.0,0.5377049180327869,True,0.22950819672131148,-0.28366415678725443,0.7377049180327869,0.0,50.8,0.0,0.0,3.3,0.0,9.8,6.6,29.5
45,university of zurich,ch,22,18,74.57,0.39033449980864593,0.7497415993672958,1.0,0.7272727272727273,True,0.5454545454545454,-0.0622552276110962,0.45454545454545453,0.0,54.5,4.5,4.5,0.0,0.0,18.2,4.5,13.6
46,university of wisconsin-madison,us,36,35,74.48,0.40537611690169884,0.7149847709540433,1.0,0.7666666666666667,True,0.6111111111111112,-0.0018143415621332815,0.3333333333333333,0.0,41.7,0.0,5.6,5.6,0.0,5.6,8.3,33.3
47,washington university in saint louis,us,22,22,73.9,0.36234828501054545,0.7533130279387246,1.0,0.7818181818181817,True,0.6363636363636364,0.06274736578226786,0.45454545454545453,0.0,63.6,0.0,0.0,0.0,0.0,0.0,9.1,27.3
48,new york university,us,69,63,72.92,0.4482884103142713,0.7667319907126565,1.0,0.5043478260869565,True,0.17391304347826086,-0.2254030169755386,0.5362318840579711,0.0,50.7,2.9,1.4,11.6,0.0,4.3,5.8,23.2
49,oklahoma state university stillwater,us,15,15,72.43,0.3366238844002843,0.8154042049550408,1.0,0.6799999999999999,True,0.4666666666666667,-0.07348340483848026,0.4666666666666667,0.0,80.0,13.3,6.7,0.0,0.0,0.0,0.0,0.0
50,shanghai jiao tong university,cn,25,23,72.37,0.3904128082235286,0.6986477149650318,1.0,0.808,True,0.68,0.029364092751515636,0.36,0.0,44.0,0.0,0.0,0.0,0.0,8.0,12.0,36.0
51,duke university,us,48,46,71.94,0.4285178347546895,0.7785168701974474,1.0,0.5125,True,0.1875,-0.2914176594700754,0.375,0.0,56.2,0.0,6.2,4.2,0.0,10.4,0.0,22.9
52,the ohio state university,us,67,64,71.88,0.4102579159748677,0.7550476686600738,1.0,0.6149253731343284,True,0.3582089552238806,-0.13467945938229187,0.44776119402985076,0.0,50.7,0.0,4.5,3.0,1.5,9.0,3.0,28.4
53,"university of california, san diego",us,33,33,71.59,0.39912474454112656,0.7563990032721967,1.0,0.6363636363636364,True,0.3939393939393939,-0.13273438081295397,0.42424242424242425,0.0,51.5,0.0,3.0,9.1,0.0,6.1,0.0,30.3
54,utrecht university,nl,15,12,71.46,0.38400645937218963,0.6682613478121836,1.0,0.88,True,0.8,0.03707593676263227,0.4,0.0,20.0,6.7,0.0,0.0,0.0,40.0,0.0,33.3
55,western university,ca,16,13,71.13,0.39811040513243534,0.7108096437062896,1.0,0.7375,True,0.5625,-0.06556173641532403,0.3125,0.0,43.8,0.0,6.2,0.0,6.2,0.0,12.5,31.2
56,indiana university bloomington,us,22,22,70.95,0.3615016500864775,0.7556939803196767,1.0,0.7272727272727273,True,0.5454545454545454,0.01987101899722349,0.6818181818181818,0.0,54.5,4.5,4.5,4.5,0.0,9.1,4.5,18.2
57,university of maryland,us,51,48,70.8,0.41786374532015785,0.7547767207524849,1.0,0.5764705882352942,True,0.29411764705882354,-0.2104351400177592,0.4117647058823529,0.0,49.0,3.9,5.9,7.8,2.0,3.9,11.8,15.7
58,the london school of economics and political science,gb,16,16,70.77,0.3502630386045121,0.7788651992618453,1.0,0.7,True,0.5,-0.11864244421368247,0.875,0.0,62.5,12.5,6.2,0.0,0.0,6.2,0.0,12.5
59,tsinghua university,cn,50,40,70.47,0.44421201235247665,0.741273531048949,1.0,0.532,True,0.22,-0.31177342684482423,0.26,0.0,52.0,0.0,2.0,0.0,2.0,16.0,6.0,22.0
60,"university of california, davis",us,40,37,70.38,0.39917525742560467,0.7264857862237738,1.0,0.685,True,0.475,-0.017455117387723595,0.325,0.0,47.5,0.0,0.0,5.0,2.5,15.0,7.5,22.5
61,university of north carolina at chapel hill,us,15,14,70.17,0.37689021112550164,0.769689919240755,1.0,0.64,True,0.4,-0.10617176849510113,0.2,0.0,60.0,6.7,0.0,20.0,0.0,0.0,6.7,6.7
62,syracuse university,us,28,28,70.08,0.37241879809789324,0.7299822327797173,1.0,0.7428571428571429,True,0.5714285714285714,-0.0401997834788026,0.4642857142857143,0.0,46.4,3.6,0.0,10.7,0.0,3.6,10.7,25.0
63,indiana university,us,25,25,70.0,0.3754598332032386,0.7597588260761429,1.0,0.664,True,0.44,-0.09983717025497807,0.6,0.0,56.0,4.0,0.0,8.0,0.0,4.0,4.0,24.0
64,university of california santa barbara,us,16,15,69.86,0.3251988680555121,0.7524763103729563,1.0,0.8125,True,0.6875,0.05389220603650108,0.375,0.0,62.5,0.0,0.0,6.2,0.0,12.5,6.2,12.5
65,texas a&m university,us,80,74,69.84,0.39780994962449584,0.8043914717342644,1.0,0.49750000000000005,True,0.1625,-0.31287321925070627,0.45,0.0,62.5,3.8,3.8,1.2,0.0,8.8,5.0,15.0
66,university of minnesota,us,94,86,69.77,0.39962264828889776,0.7806065541528634,1.0,0.5468085106382978,True,0.24468085106382978,-0.2047697085119975,0.5425531914893617,0.0,56.4,2.1,1.1,5.3,0.0,7.4,4.3,23.4
67,university of iowa,us,22,22,69.61,0.35667799242523684,0.7628368374625341,1.0,0.7,True,0.5,0.010662218007582158,0.4090909090909091,0.0,59.1,4.5,4.5,4.5,0.0,9.1,9.1,9.1
68,chongqing university,cn,38,31,69.45,0.3578252703801949,0.7265370202314901,1.0,0.7789473684210526,True,0.631578947368421,0.07913325354793371,0.13157894736842105,0.0,50.0,0.0,0.0,0.0,0.0,10.5,5.3,34.2
69,georgetown university,us,25,22,69.35,0.4020828696724847,0.7142032705205873,1.0,0.688,True,0.48,-0.10649157149980415,0.48,0.0,28.0,4.0,4.0,24.0,4.0,8.0,4.0,24.0
70,boston college,us,43,42,68.82,0.388360778203712,0.7776055106893084,1.0,0.5674418604651164,True,0.27906976744186046,-0.16370701178165525,0.6046511627906976,0.0,55.8,4.7,4.7,7.0,0.0,7.0,7.0,14.0
71,university of cambridge,gb,96,86,68.77,0.4257914085473264,0.7499064411502279,1.0,0.53125,True,0.21875,-0.33745494555332756,0.65625,0.0,47.9,2.1,4.2,5.2,0.0,9.4,6.2,25.0
72,university of warwick,gb,58,53,68.52,0.45870983960901285,0.7267839381208516,1.0,0.4931034482758621,True,0.15517241379310345,-0.28157913474807406,0.7068965517241379,0.0,44.8,1.7,3.4,3.4,0.0,22.4,6.9,17.2
73,university of georgia,us,33,33,67.57,0.37453606971730274,0.7233801353476684,1.0,0.7090909090909091,True,0.5151515151515151,-0.07223689410650452,0.36363636363636365,0.0,42.4,0.0,3.0,6.1,0.0,27.3,0.0,21.2
74,george washington university,us,16,16,67.43,0.3765196766063761,0.7399763103729563,1.0,0.6625000000000001,True,0.4375,-0.059565008709488276,0.25,0.0,37.5,0.0,12.5,25.0,0.0,0.0,0.0,25.0
75,universitat pompeu fabra,es,38,35,67.42,0.39390464128020464,0.7851577098866626,1.0,0.5105263157894737,True,0.18421052631578946,-0.2712800387813236,0.7631578947368421,0.0,60.5,2.6,5.3,2.6,0.0,10.5,2.6,15.8
76,virginia tech,us,21,19,67.22,0.3941917097041473,0.6960767603274739,1.0,0.7142857142857143,True,0.5238095238095238,-0.10501164392913043,0.23809523809523808,0.0,33.3,9.5,0.0,0.0,0.0,28.6,4.8,23.8
77,university of washington,us,43,43,67.04,0.38923750175212335,0.763319796403594,1.0,0.5674418604651164,True,0.27906976744186046,-0.2192958960018478,0.4186046511627907,0.0,58.1,0.0,0.0,4.7,2.3,7.0,7.0,20.9
78,queen mary university of london,gb,19,17,66.87,0.41178408379456,0.6997217223955493,1.0,0.6526315789473685,True,0.42105263157894735,-0.08880119890747284,0.42105263157894735,0.0,36.8,5.3,0.0,10.5,0.0,15.8,15.8,15.8
79,the university of texas at austin,us,25,24,66.86,0.3485927749281092,0.7464254927428094,1.0,0.712,True,0.52,-0.045911967180239155,0.48,0.0,44.0,8.0,12.0,0.0,4.0,0.0,4.0,28.0
80,vanderbilt university,us,31,30,66.67,0.3708382273581265,0.7703754347730672,1.0,0.5935483870967742,True,0.3225806451612903,-0.15828197945275085,0.3225806451612903,0.0,61.3,3.2,3.2,0.0,0.0,6.5,6.5,19.4
81,universidade federal do rio grande do sul,br,19,14,66.53,0.3197442008140556,0.775362748036575,1.0,0.7157894736842105,True,0.5263157894736842,-0.090644745532456,0.15789473684210525,0.0,57.9,10.5,0.0,10.5,0.0,10.5,0.0,10.5
82,australian national university,au,45,40,66.27,0.3962860521602795,0.7698330334373297,1.0,0.52,True,0.2,-0.3550665345320747,0.6,0.0,62.2,0.0,2.2,0.0,0.0,11.1,8.9,15.6
83,university of strathclyde,gb,22,21,66.13,0.37044776187019784,0.7211701707958673,1.0,0.7,True,0.5,-0.054808296414102564,0.45454545454545453,0.0,40.9,0.0,0.0,13.6,0.0,27.3,0.0,18.2
84,university of mannheim,de,15,14,65.85,0.3908543598819037,0.6796899192407551,1.0,0.7375,True,0.5625,-0.01901288784069388,0.5625,0.0,26.7,13.3,6.7,0.0,0.0,33.3,20.0,6.7
85,michigan state university,us,82,76,65.76,0.4194833620188297,0.7376386977786905,1.0,0.524390243902439,True,0.2073170731707317,-0.2684493095757805,0.4268292682926829,0.0,46.3,1.2,1.2,4.9,1.2,13.4,3.7,28.0
86,peking university,cn,18,16,65.59,0.4013231715276541,0.7247143993006955,1.0,0.6,True,0.3333333333333333,-0.3571237203498786,0.3888888888888889,0.0,50.0,5.6,0.0,5.6,0.0,11.1,16.7,11.1
87,university of california irvine,us,18,18,65.25,0.34530837262050906,0.7576091361428008,1.0,0.6666666666666667,True,0.4444444444444444,-0.0652291578190431,0.6111111111111112,0.0,55.6,5.6,0.0,5.6,5.6,5.6,0.0,22.2
88,queen's university,ca,21,18,65.25,0.3900344211647288,0.7472962725225959,1.0,0.5714285714285714,True,0.2857142857142857,-0.19384511607217253,0.47619047619047616,0.0,61.9,0.0,0.0,0.0,0.0,14.3,9.5,14.3
89,stockholm school of economics,se,25,23,64.92,0.3588432438235525,0.7408699371872539,1.0,0.664,True,0.44,-0.14943802810175844,0.52,0.0,48.0,8.0,0.0,8.0,0.0,16.0,8.0,12.0
90,iowa state university,us,57,53,64.84,0.39292158082734274,0.7693395736808627,1.0,0.5052631578947369,True,0.17543859649122806,-0.24935488080008805,0.42105263157894735,0.0,56.1,0.0,5.3,0.0,0.0,14.0,1.8,22.8
91,the new school for social research,us,17,17,64.69,0.32332589453691707,0.7415985722547683,1.0,0.7529411764705882,True,0.5882352941176471,-0.0031775891215836682,0.5294117647058824,0.0,47.1,5.9,5.9,5.9,0.0,23.5,0.0,11.8
92,university of birmingham,gb,37,35,64.62,0.3765509790813398,0.7550727574285339,1.0,0.5783783783783785,True,0.2972972972972973,-0.19019047815140377,0.5675675675675675,0.0,54.1,2.7,0.0,2.7,5.4,2.7,5.4,27.0
93,european university institute,it,87,82,64.46,0.41742954100168317,0.7185901604993123,1.0,0.5517241379310345,True,0.25287356321839083,-0.26314115562791096,0.8160919540229885,0.0,39.1,6.9,1.1,4.6,1.1,19.5,6.9,20.7
94,university of arizona,us,28,28,64.36,0.3757118297813869,0.7570655661130505,1.0,0.5714285714285714,True,0.2857142857142857,-0.1611977123225607,0.5,0.0,60.7,0.0,0.0,0.0,0.0,21.4,3.6,14.3
95,university of houston,us,20,20,64.23,0.3547709283529969,0.7634786793356607,1.0,0.61,True,0.35,-0.12437608489393692,0.3,0.0,65.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0
96,lancaster university,gb,16,15,64.08,0.3532734046466117,0.7094207548174007,1.0,0.7375,True,0.5625,-0.0903000738341162,0.5,0.0,37.5,0.0,6.2,6.2,6.2,37.5,6.2,0.0
97,the university of queensland,au,15,14,63.93,0.33865104258114176,0.6982613478121836,1.0,0.8,True,0.6666666666666666,-0.0036498503130426574,0.4666666666666667,0.0,46.7,0.0,0.0,0.0,0.0,6.7,20.0,26.7
98,louisiana state university,us,17,16,63.9,0.3368154918336284,0.7807877614439575,1.0,0.611764705882353,True,0.35294117647058826,-0.1306796522175942,0.5294117647058824,0.0,70.6,5.9,0.0,0.0,0.0,11.8,0.0,11.8
99,university of oxford,gb,32,32,63.68,0.44048419966736013,0.7353682148735851,1.0,0.4375,True,0.0625,-0.4177915410961751,0.8125,0.0,37.5,3.1,12.5,15.6,0.0,3.1,9.4,18.8
100,north carolina state university,us,45,42,63.4,0.35079169047834624,0.7375253411296373,1.0,0.6666666666666667,True,0.4444444444444444,-0.06311883744145014,0.35555555555555557,0.0,48.9,0.0,4.4,2.2,2.2,11.1,6.7,24.4
101,university of groningen,nl,31,30,63.25,0.3784397981291241,0.7527283759495379,1.0,0.5548387096774193,True,0.25806451612903225,-0.21942046428367484,0.7096774193548387,0.0,41.9,12.9,6.5,9.7,0.0,6.5,6.5,16.1
102,washington state university,us,31,30,63.16,0.34069435491674654,0.7703754347730672,1.0,0.6129032258064516,True,0.3548387096774194,-0.06778264532009293,0.3225806451612903,0.0,54.8,3.2,6.5,6.5,0.0,6.5,3.2,19.4
103,university of southern california,us,65,65,63.06,0.390782831005349,0.7363429079226639,1.0,0.556923076923077,True,0.26153846153846155,-0.20604350747557376,0.46153846153846156,0.0,47.7,0.0,3.1,4.6,0.0,15.4,6.2,23.1
104,university of gothenburg,se,29,27,63.03,0.3696670740734769,0.7477376974168659,1.0,0.5862068965517242,True,0.3103448275862069,-0.11891536054265811,0.6551724137931034,0.0,44.8,17.2,0.0,3.4,0.0,24.1,6.9,3.4
105,university of exeter,gb,16,16,62.38,0.3933923162381372,0.6830318659285118,1.0,0.6625000000000001,True,0.4375,-0.0917907788425214,0.8125,0.0,31.2,6.2,0.0,12.5,0.0,18.8,25.0,6.2
